x	y	z	contour type	frameID	weight	time frame
37.36685	-44.76498	-57.38925	SAX_RV_FREEWALL	12	1.0	1.0
38.50662	-45.72088	-54.42210	SAX_RV_FREEWALL	12	1.0	1.0
39.97438	-45.29212	-51.87743	SAX_RV_FREEWALL	12	1.0	1.0
40.05229	-47.84707	-49.76012	SAX_RV_EPICARDIAL	12	1.0	1.0
41.84803	-46.03364	-47.63794	SAX_RV_EPICARDIAL	12	1.0	1.0
43.31579	-45.60488	-45.09328	SAX_RV_EPICARDIAL	12	1.0	1.0
45.11154	-43.79145	-42.97110	SAX_RV_EPICARDIAL	12	1.0	1.0
45.76751	-41.02212	-43.81609	SAX_RV_EPICARDIAL	12	1.0	1.0
46.90728	-41.97802	-40.84893	SAX_RV_EPICARDIAL	12	1.0	1.0
47.56326	-39.20869	-41.69391	SAX_RV_EPICARDIAL	12	1.0	1.0
49.35900	-37.39526	-39.57174	SAX_RV_EPICARDIAL	12	1.0	1.0
50.49878	-38.35117	-36.60458	SAX_RV_EPICARDIAL	12	1.0	1.0
50.49878	-38.35117	-36.60458	SAX_RV_EPICARDIAL	12	1.0	1.0
51.15475	-35.58184	-37.44956	SAX_RV_EPICARDIAL	12	1.0	1.0
52.95050	-33.76841	-35.32739	SAX_RV_EPICARDIAL	12	1.0	1.0
54.74624	-31.95498	-33.20522	SAX_RV_EPICARDIAL	12	1.0	1.0
47.19009	-14.82951	-61.17224	SAX_RV_EPICARDIAL	12	1.0	1.0
45.06635	-18.02760	-62.87192	SAX_RV_EPICARDIAL	12	1.0	1.0
43.67650	-21.01131	-63.29927	SAX_RV_EPICARDIAL	12	1.0	1.0
41.55277	-24.20940	-64.99895	SAX_RV_EPICARDIAL	12	1.0	1.0
40.16292	-27.19311	-65.42631	SAX_RV_EPICARDIAL	12	1.0	1.0
38.77306	-30.17682	-65.85366	SAX_RV_EPICARDIAL	12	1.0	1.0
37.38321	-33.16053	-66.28101	SAX_RV_EPICARDIAL	12	1.0	1.0
38.77306	-30.17682	-65.85366	SAX_RV_EPICARDIAL	12	1.0	1.0
40.16292	-27.19311	-65.42631	SAX_RV_EPICARDIAL	12	1.0	1.0
41.63067	-26.76435	-62.88164	SAX_RV_EPICARDIAL	12	1.0	1.0
40.97470	-29.53368	-62.03666	SAX_RV_EPICARDIAL	12	1.0	1.0
39.58485	-32.51739	-62.46401	SAX_RV_EPICARDIAL	12	1.0	1.0
38.19500	-35.50110	-62.89136	SAX_RV_EPICARDIAL	12	1.0	1.0
37.53902	-38.27042	-62.04638	SAX_RV_EPICARDIAL	12	1.0	1.0
36.88305	-41.03975	-61.20139	SAX_RV_EPICARDIAL	12	1.0	1.0
36.96095	-43.59470	-59.08408	SAX_RV_EPICARDIAL	12	1.0	1.0
37.77274	-45.93526	-55.69443	SAX_RV_EPICARDIAL	12	1.0	1.0
35.97699	-47.74869	-57.81660	SAX_RV_EPICARDIAL	12	1.0	1.0
37.44475	-47.31993	-55.27194	SAX_RV_EPICARDIAL	12	1.0	1.0
38.58453	-48.27583	-52.30478	SAX_RV_EPICARDIAL	12	1.0	1.0
55.07423	-30.57032	-33.62771	SAX_RV_SEPTUM	12	1.0	1.0
55.73020	-27.80099	-34.47269	SAX_RV_SEPTUM	12	1.0	1.0
54.59043	-26.84509	-37.43985	SAX_RV_SEPTUM	12	1.0	1.0
53.12267	-27.27385	-39.98451	SAX_RV_SEPTUM	12	1.0	1.0
51.98290	-26.31795	-42.95167	SAX_RV_SEPTUM	12	1.0	1.0
50.84313	-25.36205	-45.91882	SAX_RV_SEPTUM	12	1.0	1.0
50.03134	-23.02149	-49.30847	SAX_RV_SEPTUM	12	1.0	1.0
49.95343	-20.46654	-51.42579	SAX_RV_SEPTUM	12	1.0	1.0
49.87553	-17.91159	-53.54310	SAX_RV_SEPTUM	12	1.0	1.0
49.06374	-15.57103	-56.93275	SAX_RV_SEPTUM	12	1.0	1.0
47.26799	-17.38445	-59.05492	SAX_RV_SEPTUM	12	1.0	1.0
59.64968	-22.78947	-30.65083	SAX_LV_EPICARDIAL	12	1.0	1.0
61.44543	-20.97604	-28.52866	SAX_LV_EPICARDIAL	12	1.0	1.0
63.24118	-19.16262	-26.40649	SAX_LV_EPICARDIAL	12	1.0	1.0
64.63103	-16.17891	-25.97914	SAX_LV_EPICARDIAL	12	1.0	1.0
66.02088	-13.19520	-25.55179	SAX_LV_EPICARDIAL	12	1.0	1.0
66.67685	-10.42587	-26.39677	SAX_LV_EPICARDIAL	12	1.0	1.0
67.33283	-7.65654	-27.24175	SAX_LV_EPICARDIAL	12	1.0	1.0
67.98880	-4.88721	-28.08673	SAX_LV_EPICARDIAL	12	1.0	1.0
68.64478	-2.11788	-28.93172	SAX_LV_EPICARDIAL	12	1.0	1.0
69.30075	0.65145	-29.77670	SAX_LV_EPICARDIAL	12	1.0	1.0
69.22284	3.20639	-31.89401	SAX_LV_EPICARDIAL	12	1.0	1.0
68.41106	5.54696	-35.28366	SAX_LV_EPICARDIAL	12	1.0	1.0
67.27128	6.50286	-38.25082	SAX_LV_EPICARDIAL	12	1.0	1.0
66.13151	7.45876	-41.21797	SAX_LV_EPICARDIAL	12	1.0	1.0
64.66375	7.03000	-43.76264	SAX_LV_EPICARDIAL	12	1.0	1.0
63.19599	6.60123	-46.30730	SAX_LV_EPICARDIAL	12	1.0	1.0
61.72823	6.17247	-48.85197	SAX_LV_EPICARDIAL	12	1.0	1.0
59.93249	4.35904	-50.97414	SAX_LV_EPICARDIAL	12	1.0	1.0
58.46473	3.93028	-53.51881	SAX_LV_EPICARDIAL	12	1.0	1.0
56.34099	0.73219	-55.21849	SAX_LV_EPICARDIAL	12	1.0	1.0
54.95114	-2.25152	-55.64584	SAX_LV_EPICARDIAL	12	1.0	1.0
53.56129	-5.23523	-56.07319	SAX_LV_EPICARDIAL	12	1.0	1.0
52.17143	-8.21894	-56.50054	SAX_LV_EPICARDIAL	12	1.0	1.0
60.63364	-18.63548	-31.91831	SAX_LV_ENDOCARDIAL	12	1.0	1.0
62.75738	-15.43739	-30.21862	SAX_LV_ENDOCARDIAL	12	1.0	1.0
64.14723	-12.45368	-29.79127	SAX_LV_ENDOCARDIAL	12	1.0	1.0
64.80320	-9.68435	-30.63626	SAX_LV_ENDOCARDIAL	12	1.0	1.0
65.45918	-6.91502	-31.48124	SAX_LV_ENDOCARDIAL	12	1.0	1.0
66.11515	-4.14569	-32.32622	SAX_LV_ENDOCARDIAL	12	1.0	1.0
66.03724	-1.59075	-34.44354	SAX_LV_ENDOCARDIAL	12	1.0	1.0
65.95934	0.96420	-36.56085	SAX_LV_ENDOCARDIAL	12	1.0	1.0
64.81956	1.92010	-39.52801	SAX_LV_ENDOCARDIAL	12	1.0	1.0
63.67979	2.87600	-42.49517	SAX_LV_ENDOCARDIAL	12	1.0	1.0
61.88404	1.06258	-44.61734	SAX_LV_ENDOCARDIAL	12	1.0	1.0
60.41629	0.63381	-47.16200	SAX_LV_ENDOCARDIAL	12	1.0	1.0
58.94853	0.20505	-49.70667	SAX_LV_ENDOCARDIAL	12	1.0	1.0
57.15278	-1.60838	-51.82884	SAX_LV_ENDOCARDIAL	12	1.0	1.0
55.76293	-4.59209	-52.25619	SAX_LV_ENDOCARDIAL	12	1.0	1.0
55.10695	-7.36142	-51.41121	SAX_LV_ENDOCARDIAL	12	1.0	1.0
54.45098	-10.13074	-50.56623	SAX_LV_ENDOCARDIAL	12	1.0	1.0
53.79501	-12.90007	-49.72125	SAX_LV_ENDOCARDIAL	12	1.0	1.0
53.87291	-15.45502	-47.60393	SAX_LV_ENDOCARDIAL	12	1.0	1.0
54.68470	-17.79558	-44.21428	SAX_LV_ENDOCARDIAL	12	1.0	1.0
55.82447	-18.75149	-41.24713	SAX_LV_ENDOCARDIAL	12	1.0	1.0
56.96424	-19.70739	-38.27997	SAX_LV_ENDOCARDIAL	12	1.0	1.0
58.43200	-19.27862	-35.73531	SAX_LV_ENDOCARDIAL	12	1.0	1.0
59.89976	-18.84986	-33.19064	SAX_LV_ENDOCARDIAL	12	1.0	1.0
44.17340	-41.70334	-41.55718	LAX_RV_FREEWALL	3	1.0	1.0
43.29543	-40.33819	-38.66195	LAX_RV_FREEWALL	3	1.0	1.0
43.21708	-40.22166	-35.69652	LAX_RV_FREEWALL	3	1.0	1.0
43.13872	-40.10513	-32.73110	LAX_RV_FREEWALL	3	1.0	1.0
31.88873	-22.48292	-61.95557	LAX_RV_FREEWALL	3	1.0	1.0
33.48798	-24.98015	-61.81518	LAX_RV_FREEWALL	3	1.0	1.0
35.12640	-27.53565	-63.15750	LAX_RV_FREEWALL	3	1.0	1.0
36.72564	-30.03289	-63.01711	LAX_RV_FREEWALL	3	1.0	1.0
38.36406	-32.58839	-64.35944	LAX_RV_FREEWALL	3	1.0	1.0
40.00248	-35.14389	-65.70177	LAX_RV_FREEWALL	3	1.0	1.0
41.60173	-37.64113	-65.56138	LAX_RV_FREEWALL	3	1.0	1.0
43.16180	-40.08010	-63.93828	LAX_RV_FREEWALL	3	1.0	1.0
43.88307	-41.21218	-60.90265	LAX_RV_FREEWALL	3	1.0	1.0
44.60434	-42.34427	-57.86703	LAX_RV_FREEWALL	3	1.0	1.0
44.52599	-42.22774	-54.90161	LAX_RV_FREEWALL	3	1.0	1.0
44.44763	-42.11120	-51.93618	LAX_RV_FREEWALL	3	1.0	1.0
44.36928	-41.99467	-48.97075	LAX_RV_FREEWALL	3	1.0	1.0
44.29093	-41.87814	-46.00533	LAX_RV_FREEWALL	3	1.0	1.0
44.21258	-41.76161	-43.03990	LAX_RV_FREEWALL	3	1.0	1.0
8.48989	-29.84352	-11.40865	LAX_RV_EPICARDIAL	5	1.0	1.0
9.85525	-32.86869	-11.37751	LAX_RV_EPICARDIAL	5	1.0	1.0
12.55398	-36.02699	-11.98496	LAX_RV_EPICARDIAL	5	1.0	1.0
15.25271	-39.18528	-12.59240	LAX_RV_EPICARDIAL	5	1.0	1.0
17.93544	-40.89755	-13.53470	LAX_RV_EPICARDIAL	5	1.0	1.0
20.61817	-42.60983	-14.47700	LAX_RV_EPICARDIAL	5	1.0	1.0
23.30090	-44.32210	-15.41929	LAX_RV_EPICARDIAL	5	1.0	1.0
25.96763	-44.58835	-16.69645	LAX_RV_EPICARDIAL	5	1.0	1.0
28.63437	-44.85460	-17.97361	LAX_RV_EPICARDIAL	5	1.0	1.0
31.30110	-45.12084	-19.25076	LAX_RV_EPICARDIAL	5	1.0	1.0
33.96783	-45.38709	-20.52792	LAX_RV_EPICARDIAL	5	1.0	1.0
36.63456	-45.65334	-21.80507	LAX_RV_EPICARDIAL	5	1.0	1.0
39.26930	-43.02754	-23.75194	LAX_RV_EPICARDIAL	5	1.0	1.0
41.93603	-43.29379	-25.02910	LAX_RV_EPICARDIAL	5	1.0	1.0
44.58677	-42.11402	-26.64111	LAX_RV_EPICARDIAL	5	1.0	1.0
47.23750	-40.93424	-28.25312	LAX_RV_EPICARDIAL	5	1.0	1.0
49.88824	-39.75447	-29.86513	LAX_RV_EPICARDIAL	5	1.0	1.0
52.52297	-37.12867	-31.81200	LAX_RV_EPICARDIAL	5	1.0	1.0
55.17371	-35.94889	-33.42401	LAX_RV_EPICARDIAL	5	1.0	1.0
57.82444	-34.76912	-35.03602	LAX_RV_EPICARDIAL	5	1.0	1.0
9.74327	-22.74652	-13.72151	LAX_RV_EPICARDIAL	5	1.0	1.0
9.77526	-25.63857	-13.05180	LAX_RV_EPICARDIAL	5	1.0	1.0
8.47389	-28.39749	-11.74351	LAX_RV_EPICARDIAL	5	1.0	1.0
9.80726	-28.53062	-12.38208	LAX_RV_FREEWALL	5	1.0	1.0
12.50599	-31.68891	-12.98953	LAX_RV_FREEWALL	5	1.0	1.0
13.87135	-34.71409	-12.95839	LAX_RV_FREEWALL	5	1.0	1.0
16.57008	-37.87238	-13.56583	LAX_RV_FREEWALL	5	1.0	1.0
19.23681	-38.13863	-14.84299	LAX_RV_FREEWALL	5	1.0	1.0
21.91954	-39.85090	-15.78529	LAX_RV_FREEWALL	5	1.0	1.0
24.58627	-40.11715	-17.06244	LAX_RV_FREEWALL	5	1.0	1.0
27.26900	-41.82942	-18.00474	LAX_RV_FREEWALL	5	1.0	1.0
29.93574	-42.09567	-19.28190	LAX_RV_FREEWALL	5	1.0	1.0
32.60247	-42.36192	-20.55905	LAX_RV_FREEWALL	5	1.0	1.0
35.25320	-41.18215	-22.17106	LAX_RV_FREEWALL	5	1.0	1.0
37.91994	-41.44840	-23.44822	LAX_RV_FREEWALL	5	1.0	1.0
40.57067	-40.26862	-25.06023	LAX_RV_FREEWALL	5	1.0	1.0
43.22140	-39.08885	-26.67224	LAX_RV_FREEWALL	5	1.0	1.0
45.87214	-37.90907	-28.28425	LAX_RV_FREEWALL	5	1.0	1.0
48.52287	-36.72930	-29.89627	LAX_RV_FREEWALL	5	1.0	1.0
51.17361	-35.54952	-31.50828	LAX_RV_FREEWALL	5	1.0	1.0
53.82434	-34.36975	-33.12029	LAX_RV_FREEWALL	5	1.0	1.0
56.45908	-31.74395	-35.06716	LAX_RV_FREEWALL	5	1.0	1.0
9.74327	-22.74652	-13.72151	LAX_RV_FREEWALL	5	1.0	1.0
9.77526	-25.63857	-13.05180	LAX_RV_FREEWALL	5	1.0	1.0
59.10982	-30.56417	-36.67917	LAX_RV_SEPTUM	5	1.0	1.0
60.41119	-27.80525	-37.98746	LAX_RV_SEPTUM	5	1.0	1.0
59.06182	-26.22610	-37.68374	LAX_RV_SEPTUM	5	1.0	1.0
56.39509	-25.95985	-36.40659	LAX_RV_SEPTUM	5	1.0	1.0
53.72836	-25.69360	-35.12943	LAX_RV_SEPTUM	5	1.0	1.0
51.06162	-25.42736	-33.85228	LAX_RV_SEPTUM	5	1.0	1.0
48.39489	-25.16111	-32.57512	LAX_RV_SEPTUM	5	1.0	1.0
45.71216	-23.44883	-31.63282	LAX_RV_SEPTUM	5	1.0	1.0
43.02943	-21.73656	-30.69052	LAX_RV_SEPTUM	5	1.0	1.0
40.36270	-21.47031	-29.41337	LAX_RV_SEPTUM	5	1.0	1.0
37.69597	-21.20406	-28.13621	LAX_RV_SEPTUM	5	1.0	1.0
35.02923	-20.93782	-26.85906	LAX_RV_SEPTUM	5	1.0	1.0
32.36250	-20.67157	-25.58190	LAX_RV_SEPTUM	5	1.0	1.0
29.67977	-18.95929	-24.63960	LAX_RV_SEPTUM	5	1.0	1.0
27.01304	-18.69305	-23.36245	LAX_RV_SEPTUM	5	1.0	1.0
24.34631	-18.42680	-22.08529	LAX_RV_SEPTUM	5	1.0	1.0
21.66357	-16.71452	-21.14299	LAX_RV_SEPTUM	5	1.0	1.0
18.99684	-16.44828	-19.86584	LAX_RV_SEPTUM	5	1.0	1.0
16.34611	-17.62805	-18.25383	LAX_RV_SEPTUM	5	1.0	1.0
13.67938	-17.36180	-16.97667	LAX_RV_SEPTUM	5	1.0	1.0
11.04464	-19.98760	-15.02980	LAX_RV_SEPTUM	5	1.0	1.0
69.68076	-22.95303	-43.79693	LAX_LV_EPICARDIAL	5	1.0	1.0
72.33149	-21.77325	-45.40895	LAX_LV_EPICARDIAL	5	1.0	1.0
72.29950	-18.88120	-46.07866	LAX_LV_EPICARDIAL	5	1.0	1.0
73.60087	-16.12228	-47.38695	LAX_LV_EPICARDIAL	5	1.0	1.0
73.56887	-13.23023	-48.05666	LAX_LV_EPICARDIAL	5	1.0	1.0
73.53688	-10.33819	-48.72638	LAX_LV_EPICARDIAL	5	1.0	1.0
72.17151	-7.31301	-48.75751	LAX_LV_EPICARDIAL	5	1.0	1.0
72.13952	-4.42097	-49.42722	LAX_LV_EPICARDIAL	5	1.0	1.0
69.44079	-1.26267	-48.81978	LAX_LV_EPICARDIAL	5	1.0	1.0
68.07543	1.76250	-48.85092	LAX_LV_EPICARDIAL	5	1.0	1.0
65.37670	4.92080	-48.24348	LAX_LV_EPICARDIAL	5	1.0	1.0
62.67797	8.07909	-47.63603	LAX_LV_EPICARDIAL	5	1.0	1.0
59.97924	11.23739	-47.02859	LAX_LV_EPICARDIAL	5	1.0	1.0
57.28052	14.39568	-46.42115	LAX_LV_EPICARDIAL	5	1.0	1.0
54.59779	16.10796	-45.47885	LAX_LV_EPICARDIAL	5	1.0	1.0
51.89906	19.26625	-44.87141	LAX_LV_EPICARDIAL	5	1.0	1.0
49.21633	20.97853	-43.92911	LAX_LV_EPICARDIAL	5	1.0	1.0
46.51760	24.13682	-43.32167	LAX_LV_EPICARDIAL	5	1.0	1.0
43.83487	25.84909	-42.37937	LAX_LV_EPICARDIAL	5	1.0	1.0
41.15214	27.56137	-41.43707	LAX_LV_EPICARDIAL	5	1.0	1.0
38.48541	27.82761	-40.15991	LAX_LV_EPICARDIAL	5	1.0	1.0
35.80268	29.53989	-39.21762	LAX_LV_EPICARDIAL	5	1.0	1.0
33.13594	29.80614	-37.94046	LAX_LV_EPICARDIAL	5	1.0	1.0
30.46921	30.07238	-36.66331	LAX_LV_EPICARDIAL	5	1.0	1.0
27.81848	28.89261	-35.05129	LAX_LV_EPICARDIAL	5	1.0	1.0
25.16774	27.71283	-33.43928	LAX_LV_EPICARDIAL	5	1.0	1.0
23.85037	26.39994	-32.46585	LAX_LV_EPICARDIAL	5	1.0	1.0
22.54900	23.64101	-31.15756	LAX_LV_EPICARDIAL	5	1.0	1.0
21.24763	20.88209	-29.84926	LAX_LV_EPICARDIAL	5	1.0	1.0
21.27963	17.99004	-29.17955	LAX_LV_EPICARDIAL	5	1.0	1.0
12.07405	7.35372	-22.03065	LAX_LV_EPICARDIAL	5	1.0	1.0
9.43931	4.72793	-20.08379	LAX_LV_EPICARDIAL	5	1.0	1.0
8.13794	1.96900	-18.77550	LAX_LV_EPICARDIAL	5	1.0	1.0
17.58349	-9.08503	-20.90154	LAX_LV_ENDOCARDIAL	5	1.0	1.0
20.23422	-7.90526	-22.51355	LAX_LV_ENDOCARDIAL	5	1.0	1.0
22.88496	-6.72548	-24.12557	LAX_LV_ENDOCARDIAL	5	1.0	1.0
25.55169	-6.99173	-25.40272	LAX_LV_ENDOCARDIAL	5	1.0	1.0
28.20242	-5.81196	-27.01473	LAX_LV_ENDOCARDIAL	5	1.0	1.0
30.86916	-6.07821	-28.29189	LAX_LV_ENDOCARDIAL	5	1.0	1.0
33.55189	-7.79048	-29.23419	LAX_LV_ENDOCARDIAL	5	1.0	1.0
36.21862	-8.05673	-30.51134	LAX_LV_ENDOCARDIAL	5	1.0	1.0
38.90135	-9.76900	-31.45364	LAX_LV_ENDOCARDIAL	5	1.0	1.0
41.58408	-11.48127	-32.39594	LAX_LV_ENDOCARDIAL	5	1.0	1.0
44.26681	-13.19354	-33.33824	LAX_LV_ENDOCARDIAL	5	1.0	1.0
46.93354	-13.45979	-34.61540	LAX_LV_ENDOCARDIAL	5	1.0	1.0
49.61627	-15.17207	-35.55769	LAX_LV_ENDOCARDIAL	5	1.0	1.0
52.28301	-15.43831	-36.83485	LAX_LV_ENDOCARDIAL	5	1.0	1.0
54.96574	-17.15059	-37.77715	LAX_LV_ENDOCARDIAL	5	1.0	1.0
57.64847	-18.86286	-38.71945	LAX_LV_ENDOCARDIAL	5	1.0	1.0
60.33120	-20.57513	-39.66175	LAX_LV_ENDOCARDIAL	5	1.0	1.0
62.99793	-20.84138	-40.93890	LAX_LV_ENDOCARDIAL	5	1.0	1.0
65.66466	-21.10763	-42.21606	LAX_LV_ENDOCARDIAL	5	1.0	1.0
68.29940	-18.48183	-44.16293	LAX_LV_ENDOCARDIAL	5	1.0	1.0
68.26740	-15.58978	-44.83264	LAX_LV_ENDOCARDIAL	5	1.0	1.0
68.23541	-12.69774	-45.50235	LAX_LV_ENDOCARDIAL	5	1.0	1.0
66.87005	-9.67256	-45.53349	LAX_LV_ENDOCARDIAL	5	1.0	1.0
65.50468	-6.64739	-45.56462	LAX_LV_ENDOCARDIAL	5	1.0	1.0
64.13932	-3.62222	-45.59576	LAX_LV_ENDOCARDIAL	5	1.0	1.0
61.44059	-0.46393	-44.98832	LAX_LV_ENDOCARDIAL	5	1.0	1.0
58.74187	2.69437	-44.38087	LAX_LV_ENDOCARDIAL	5	1.0	1.0
56.05913	4.40664	-43.43858	LAX_LV_ENDOCARDIAL	5	1.0	1.0
53.36041	7.56494	-42.83113	LAX_LV_ENDOCARDIAL	5	1.0	1.0
50.67768	9.27721	-41.88883	LAX_LV_ENDOCARDIAL	5	1.0	1.0
47.99495	10.98948	-40.94654	LAX_LV_ENDOCARDIAL	5	1.0	1.0
45.29622	14.14778	-40.33909	LAX_LV_ENDOCARDIAL	5	1.0	1.0
42.62949	14.41403	-39.06194	LAX_LV_ENDOCARDIAL	5	1.0	1.0
39.94675	16.12630	-38.11964	LAX_LV_ENDOCARDIAL	5	1.0	1.0
37.26402	17.83857	-37.17734	LAX_LV_ENDOCARDIAL	5	1.0	1.0
34.58129	19.55085	-36.23504	LAX_LV_ENDOCARDIAL	5	1.0	1.0
31.89856	21.26312	-35.29274	LAX_LV_ENDOCARDIAL	5	1.0	1.0
29.21583	22.97539	-34.35044	LAX_LV_ENDOCARDIAL	5	1.0	1.0
26.54910	23.24164	-33.07329	LAX_LV_ENDOCARDIAL	5	1.0	1.0
23.88237	23.50789	-31.79613	LAX_LV_ENDOCARDIAL	5	1.0	1.0
21.23163	22.32811	-30.18412	LAX_LV_ENDOCARDIAL	5	1.0	1.0
21.26363	19.43607	-29.51441	LAX_LV_ENDOCARDIAL	5	1.0	1.0
10.75668	6.04082	-21.05722	LAX_LV_ENDOCARDIAL	5	1.0	1.0
8.12194	3.41503	-19.11035	LAX_LV_ENDOCARDIAL	5	1.0	1.0
-19.03625	-39.11614	-58.31147	LAX_RV_EPICARDIAL	9	1.0	1.0
-16.39784	-41.41548	-60.63070	LAX_RV_EPICARDIAL	9	1.0	1.0
-15.07864	-42.56515	-61.79031	LAX_RV_EPICARDIAL	9	1.0	1.0
-12.30151	-43.67933	-63.22662	LAX_RV_EPICARDIAL	9	1.0	1.0
-9.66310	-45.97867	-65.54584	LAX_RV_EPICARDIAL	9	1.0	1.0
-6.74725	-45.90770	-66.09924	LAX_RV_EPICARDIAL	9	1.0	1.0
-3.83140	-45.83674	-66.65264	LAX_RV_EPICARDIAL	9	1.0	1.0
-0.91555	-45.76577	-67.20604	LAX_RV_EPICARDIAL	9	1.0	1.0
2.00030	-45.69480	-67.75944	LAX_RV_EPICARDIAL	9	1.0	1.0
4.77743	-46.80899	-69.19575	LAX_RV_EPICARDIAL	9	1.0	1.0
7.83201	-45.55287	-68.86624	LAX_RV_EPICARDIAL	9	1.0	1.0
10.74786	-45.48190	-69.41963	LAX_RV_EPICARDIAL	9	1.0	1.0
13.66371	-45.41093	-69.97303	LAX_RV_EPICARDIAL	9	1.0	1.0
16.57956	-45.33997	-70.52643	LAX_RV_EPICARDIAL	9	1.0	1.0
19.49541	-45.26900	-71.07983	LAX_RV_EPICARDIAL	9	1.0	1.0
22.41127	-45.19803	-71.63323	LAX_RV_EPICARDIAL	9	1.0	1.0
25.32712	-45.12706	-72.18663	LAX_RV_EPICARDIAL	9	1.0	1.0
28.24297	-45.05610	-72.74002	LAX_RV_EPICARDIAL	9	1.0	1.0
31.15882	-44.98513	-73.29342	LAX_RV_EPICARDIAL	9	1.0	1.0
34.21339	-43.72901	-72.96391	LAX_RV_EPICARDIAL	9	1.0	1.0
37.12925	-43.65804	-73.51731	LAX_RV_EPICARDIAL	9	1.0	1.0
40.18382	-42.40192	-73.18779	LAX_RV_EPICARDIAL	9	1.0	1.0
43.23840	-41.14580	-72.85828	LAX_RV_EPICARDIAL	9	1.0	1.0
46.29297	-39.88968	-72.52876	LAX_RV_EPICARDIAL	9	1.0	1.0
49.34755	-38.63356	-72.19925	LAX_RV_EPICARDIAL	9	1.0	1.0
52.54084	-36.19228	-70.98682	LAX_RV_EPICARDIAL	9	1.0	1.0
54.27621	-33.78649	-69.49769	LAX_RV_EPICARDIAL	9	1.0	1.0
-13.83013	-31.89876	-53.84409	LAX_RV_EPICARDIAL	9	1.0	1.0
-17.02343	-34.34004	-55.05652	LAX_RV_EPICARDIAL	9	1.0	1.0
-18.75880	-36.74583	-56.54565	LAX_RV_EPICARDIAL	9	1.0	1.0
-15.56550	-34.30455	-55.33322	LAX_RV_FREEWALL	9	1.0	1.0
-14.38502	-36.63938	-57.37574	LAX_RV_FREEWALL	9	1.0	1.0
-13.20454	-38.97420	-59.41827	LAX_RV_FREEWALL	9	1.0	1.0
-10.56614	-41.27354	-61.73749	LAX_RV_FREEWALL	9	1.0	1.0
-7.78901	-42.38773	-63.17380	LAX_RV_FREEWALL	9	1.0	1.0
-4.87316	-42.31676	-63.72720	LAX_RV_FREEWALL	9	1.0	1.0
-1.95730	-42.24579	-64.28060	LAX_RV_FREEWALL	9	1.0	1.0
0.95855	-42.17483	-64.83400	LAX_RV_FREEWALL	9	1.0	1.0
3.87440	-42.10386	-65.38740	LAX_RV_FREEWALL	9	1.0	1.0
6.79025	-42.03289	-65.94080	LAX_RV_FREEWALL	9	1.0	1.0
9.70610	-41.96192	-66.49420	LAX_RV_FREEWALL	9	1.0	1.0
12.62195	-41.89096	-67.04759	LAX_RV_FREEWALL	9	1.0	1.0
15.53781	-41.81999	-67.60099	LAX_RV_FREEWALL	9	1.0	1.0
18.45366	-41.74902	-68.15439	LAX_RV_FREEWALL	9	1.0	1.0
21.36951	-41.67805	-68.70779	LAX_RV_FREEWALL	9	1.0	1.0
24.28536	-41.60709	-69.26119	LAX_RV_FREEWALL	9	1.0	1.0
27.20121	-41.53612	-69.81459	LAX_RV_FREEWALL	9	1.0	1.0
30.11706	-41.46515	-70.36798	LAX_RV_FREEWALL	9	1.0	1.0
33.17164	-40.20903	-70.03847	LAX_RV_FREEWALL	9	1.0	1.0
36.08749	-40.13806	-70.59187	LAX_RV_FREEWALL	9	1.0	1.0
39.00334	-40.06710	-71.14527	LAX_RV_FREEWALL	9	1.0	1.0
42.05792	-38.81098	-70.81575	LAX_RV_FREEWALL	9	1.0	1.0
45.11249	-37.55485	-70.48624	LAX_RV_FREEWALL	9	1.0	1.0
48.16707	-36.29873	-70.15672	LAX_RV_FREEWALL	9	1.0	1.0
51.36036	-33.85746	-68.94429	LAX_RV_FREEWALL	9	1.0	1.0
-13.83013	-31.89876	-53.84409	LAX_RV_FREEWALL	9	1.0	1.0
53.09573	-31.45167	-67.45517	LAX_RV_SEPTUM	9	1.0	1.0
54.83111	-29.04588	-65.96604	LAX_RV_SEPTUM	9	1.0	1.0
52.05398	-27.93169	-64.52973	LAX_RV_SEPTUM	9	1.0	1.0
49.27685	-26.81750	-63.09342	LAX_RV_SEPTUM	9	1.0	1.0
46.49972	-25.70332	-61.65711	LAX_RV_SEPTUM	9	1.0	1.0
43.72259	-24.58913	-60.22079	LAX_RV_SEPTUM	9	1.0	1.0
40.94546	-23.47494	-58.78448	LAX_RV_SEPTUM	9	1.0	1.0
38.16833	-22.36076	-57.34817	LAX_RV_SEPTUM	9	1.0	1.0
35.39121	-21.24657	-55.91186	LAX_RV_SEPTUM	9	1.0	1.0
32.61408	-20.13239	-54.47555	LAX_RV_SEPTUM	9	1.0	1.0
29.69823	-20.20335	-53.92215	LAX_RV_SEPTUM	9	1.0	1.0
26.92110	-19.08917	-52.48584	LAX_RV_SEPTUM	9	1.0	1.0
24.14397	-17.97498	-51.04953	LAX_RV_SEPTUM	9	1.0	1.0
21.22812	-18.04595	-50.49613	LAX_RV_SEPTUM	9	1.0	1.0
18.58971	-15.74661	-48.17690	LAX_RV_SEPTUM	9	1.0	1.0
15.67386	-15.81757	-47.62350	LAX_RV_SEPTUM	9	1.0	1.0
12.89673	-14.70339	-46.18719	LAX_RV_SEPTUM	9	1.0	1.0
